dataset_id,sample_id,NAMPT_z,inflammatory_score,repair_score,balance_score,immune_pan_leukocyte,macrophage_monocyte,t_cell,blood_erythroid,fibroblast_stroma,adipocyte,skeletal_muscle_fiber
GSE272133_muscle_bariatric,T2D_Participant_10_w52,0.26635495362791045,-0.49836601601218183,-0.18166181143935015,0.31670420457283166,4.321928094887363,3.5016964006700904,nan,nan,nan,1.968963531869506,nan
GSE272133_muscle_bariatric,T2D_Participant_11_w52,-1.2604007828950132,-0.9118647070624384,-1.0086186141409716,-0.09675390707853326,3.5799356683891945,2.864629555558045,nan,nan,nan,1.153143872879099,nan
GSE272133_muscle_bariatric,T2D_Participant_12_w52,-1.4127788449166652,-0.12965694914404488,-0.4174172034901443,-0.2877602543460994,5.172147953957908,4.600703837836654,nan,nan,nan,4.736738240822676,nan
GSE272133_muscle_bariatric,T2D_Participant_13_w52,-0.06190858082268231,-0.3649998174394649,-0.4068385683103616,-0.04183875087089667,4.5180868062767425,3.8934861205079834,nan,nan,nan,3.248277945833182,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0264,1.3896981826517596,-0.1980017713829024,0.04047768657004266,0.23847945795294506,3.78063791170692,6.153362793263459,nan,nan,nan,5.8648905768742,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0265,1.388798059888188,-0.163801380673539,0.08524548931107202,0.249046869984611,3.25772638168132,6.068620321830404,nan,nan,nan,6.22041258148678,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0266,1.4950278291214827,-0.26872369316680145,0.08624012361776912,0.35496381678457056,3.35133980574359,5.9590128980730235,nan,nan,nan,6.2500636817642,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0267,-0.7108809703017427,-0.0931749314091633,-0.021286393246788576,0.07188853816237473,4.42830311104201,5.852081519833203,nan,nan,nan,4.89722544432046,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0268,-0.4722748446266108,0.1843353879802628,-0.18350484158652178,-0.3678402295667846,4.33401686026136,6.0247249591241525,nan,nan,nan,5.16266488512736,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0269,-1.1115011828438122,-0.0170972325723782,-0.029170439542779723,-0.012073206970401523,4.43856601760877,5.91055581508811,nan,nan,nan,4.86704637837369,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0270,-1.2921710592525169,-0.04711337531962234,-0.19611111958410732,-0.14899774426448498,4.26370328719779,6.01456283673944,nan,nan,nan,4.95932420221383,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0271,-0.6649213228615013,-0.22065347210864145,-0.07829006609785992,0.1423634060107815,2.85468808504516,4.809112908516517,nan,nan,nan,5.65885406325173,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0273,-0.43643504467286254,0.08810463768916665,-0.08035996669316932,-0.16846460438233596,4.56412934622727,5.63063767360094,nan,nan,nan,5.49928690904003,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0274,0.0790618581440555,0.18672882164264035,0.05918248307037278,-0.12754633857226758,5.65453779219684,5.9509323273989425,nan,nan,nan,5.80088426828232,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0275,-0.15457103126612318,0.24279782254014282,0.08340532785514163,-0.1593924946850012,5.22193018040935,6.637604762579312,nan,nan,nan,5.53656865693024,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0276,-0.42556521591739366,0.04032974459081947,0.09727431099314529,0.05694456640232582,4.92855190816257,6.430561010394547,nan,nan,nan,5.48458594602051,nan
GSE282850_muscle_cell_aicar_palmitate,ATS0277,-0.3527139821622013,0.17466029625728777,-0.013625731161946405,-0.18828602741923417,5.12644416784512,6.6082838835591735,nan,nan,nan,4.96533565902523,nan
